-4639694242642129671,11,0.00000,0.00000,0.26098,0.00000,0.26098,0.34652,0.02479,1.03120,0.99949,0.00634,0.01864,-0.02526,-0.03277,0.01812,0.31448,0.99470,-0.01663,0.00721,-0.10126,-0.94877,-0.03448,1.32561,-0.03400,-1.38751,1.36950,-1.49085,0.04634,0.00343,0.58673,0.94288,0.00347,-0.02783,-0.33194,-1.46028,-0.01004,1.72262,-0.02830,-1.42922,1.40977,-1.54170
-4639629494098031824,12,0.00000,0.00000,0.25598,0.00000,0.25598,0.34651,0.02479,1.03120,0.99949,0.00640,0.01868,-0.02526,-0.03282,0.01879,0.31856,0.99450,-0.01656,0.00740,-0.10320,-0.96183,-0.02387,1.32093,-0.02758,-1.38603,1.36809,-1.48900,0.04645,0.00367,0.58811,0.94187,0.00348,-0.02805,-0.33478,-1.46405,-0.01319,1.74203,-0.03721,-1.41649,1.39673,-1.52809
4603621646296315482,13,34.90000,0.00000,0.25592,-0.05066,0.25592,0.34651,0.02479,1.03119,0.99949,0.00641,0.01868,-0.02525,-0.03282,0.01880,0.31885,0.99448,-0.01655,0.00741,-0.10334,-0.96296,-0.02291,1.32070,-0.02731,-1.38579,1.36785,-1.48873,0.04645,0.00367,0.58799,0.94189,0.00349,-0.02804,-0.33473,-1.46382,-0.01339,1.74231,-0.03773,-1.41598,1.39621,-1.52760
-4639550270133677473,14,0.00000,0.00000,0.24985,0.00000,0.24985,0.34650,0.02478,1.03118,0.99948,0.00648,0.01872,-0.02527,-0.03289,0.01957,0.32328,0.99426,-0.01651,0.00763,-0.10547,-0.97691,-0.01163,1.31541,-0.01994,-1.38439,1.36653,-1.48695,0.04657,0.00398,0.58985,0.94061,0.00349,-0.02833,-0.33828,-1.46870,-0.01710,1.76572,-0.04804,-1.40112,1.38099,-1.51162
-4639528020784109611,15,0.00000,0.00000,0.24894,0.00000,0.24894,0.34649,0.02478,1.03118,0.99948,0.00649,0.01871,-0.02530,-0.03292,0.01962,0.32297,0.99427,-0.01655,0.00762,-0.10532,-0.97536,-0.01301,1.31541,-0.01984,-1.38488,1.36700,-1.48750,0.04658,0.00405,0.59067,0.94030,0.00347,-0.02840,-0.33913,-1.47043,-0.01721,1.76905,-0.04881,-1.39945,1.37930,-1.50970
-4639418318324034806,16,0.00000,0.00000,0.24212,0.00000,0.24212,0.34648,0.02478,1.03117,0.99948,0.00658,0.01875,-0.02537,-0.03301,0.02040,0.32669,0.99408,-0.01653,0.00781,-0.10708,-0.98644,-0.00420,1.31061,-0.01323,-1.38409,1.36628,-1.48644,0.04672,0.00443,0.59370,0.93865,0.00345,-0.02878,-0.34364,-1.47749,-0.02072,1.79492,-0.05860,-1.38346,1.36296,-1.49241
4605092992197763570,17,34.90000,0.00000,0.24204,-0.06261,0.24204,0.34648,0.02478,1.03117,0.99948,0.00658,0.01875,-0.02536,-0.03301,0.02041,0.32687,0.99407,-0.01654,0.00782,-0.10718,-0.98711,-0.00364,1.31041,-0.01291,-1.38400,1.36619,-1.48633,0.04672,0.00443,0.59356,0.93867,0.00345,-0.02878,-0.34360,-1.47732,-0.02085,1.79528,-0.05912,-1.38309,1.36258,-1.49202
-4639289190650266650,18,0.00000,0.00000,0.23426,0.00000,0.23426,0.34647,0.02478,1.03116,0.99948,0.00667,0.01878,-0.02546,-0.03312,0.02124,0.33038,0.99389,-0.01656,0.00800,-0.10884,-0.99704,0.00414,1.30553,-0.00613,-1.38362,1.36586,-1.48572,0.04688,0.00487,0.59737,0.93669,0.00341,-0.02923,-0.34893,-1.48607,-0.02450,1.82461,-0.06987,-1.36526,1.34437,-1.47263
-4639260852238084349,19,0.00000,0.00000,0.23348,0.00000,0.23348,0.34647,0.02478,1.03116,0.99948,0.00669,0.01878,-0.02549,-0.03315,0.02126,0.32981,0.99392,-0.01658,0.00798,-0.10855,-0.99476,0.00218,1.30590,-0.00676,-1.38411,1.36633,-1.48629,0.04690,0.00493,0.59847,0.93633,0.00339,-0.02933,-0.34988,-1.48820,-0.02437,1.82732,-0.06966,-1.36366,1.34278,-1.47085
-4639097308744820023,20,0.00000,0.00000,0.22510,0.00000,0.22510,0.34646,0.02478,1.03114,0.99947,0.00679,0.01881,-0.02562,-0.03328,0.02209,0.33262,0.99378,-0.01661,0.00813,-0.10984,-1.00218,0.00786,1.30166,-0.00121,-1.38413,1.36638,-1.48618,0.04707,0.00540,0.60362,0.93392,0.00333,-0.02990,-0.35620,-1.49939,-0.02761,1.85849,-0.07918,-1.34525,1.32403,-1.45074
4606583215030610183,21,34.90000,0.00000,0.22501,-0.07127,0.22501,0.34646,0.02478,1.03114,0.99947,0.00679,0.01881,-0.02562,-0.03328,0.02210,0.33270,0.99377,-0.01662,0.00814,-0.10988,-1.00241,0.00804,1.30154,-0.00095,-1.38413,1.36639,-1.48618,0.04707,0.00541,0.60351,0.93393,0.00333,-0.02989,-0.35618,-1.49926,-0.02773,1.85887,-0.07963,-1.34457,1.32334,-1.45004
-4638907807297032689,22,0.00000,0.00000,0.21583,0.00000,0.21583,0.34644,0.02478,1.03112,0.99947,0.00691,0.01883,-0.02579,-0.03344,0.02296,0.33502,0.99366,-0.01667,0.00827,-0.11092,-1.00781,0.01198,1.29759,0.00409,-1.38459,1.36687,-1.48659,0.04727,0.00595,0.60970,0.93112,0.00326,-0.03056,-0.36342,-1.51252,-0.03089,1.89292,-0.08917,-1.32422,1.30266,-1.42780
-4638875482571882565,23,0.00000,0.00000,0.21516,0.00000,0.21516,0.34644,0.02478,1.03112,0.99947,0.00692,0.01883,-0.02582,-0.03345,0.02296,0.33443,0.99369,-0.01667,0.00824,-0.11060,-1.00567,0.01019,1.29812,0.00304,-1.38494,1.36720,-1.48701,0.04729,0.00599,0.61095,0.93073,0.00324,-0.03067,-0.36441,-1.51488,-0.03057,1.89508,-0.08832,-1.32284,1.30130,-1.42625
-4638679384822403076,24,0.00000,0.00000,0.20555,0.00000,0.20555,0.34643,0.02478,1.03111,0.99946,0.00705,0.01886,-0.02600,-0.03361,0.02382,0.33620,0.99361,-0.01671,0.00833,-0.11133,-1.00937,0.01276,1.29476,0.00682,-1.38555,1.36782,-1.48764,0.04752,0.00653,0.61851,0.92746,0.00314,-0.03145,-0.37259,-1.53063,-0.03320,1.93045,-0.09631,-1.30259,1.28076,-1.40394
4607581982591313230,25,34.90000,0.00000,0.20546,-0.07742,0.20546,0.34643,0.02478,1.03111,0.99946,0.00705,0.01885,-0.02600,-0.03362,0.02382,0.33621,0.99361,-0.01672,0.00834,-0.11134,-1.00930,0.01268,1.29472,0.00695,-1.38560,1.36788,-1.48770,0.04752,0.00654,0.61843,0.92746,0.00315,-0.03144,-0.37259,-1.53056,-0.03330,1.93084,-0.09666,-1.30158,1.27974,-1.40293
-4638551784434542251,26,0.00000,0.00000,0.19524,0.00000,0.19524,0.34641,0.02477,1.03109,0.99945,0.00719,0.01888,-0.02622,-0.03379,0.02468,0.33743,0.99356,-0.01677,0.00841,-0.11178,-1.01097,0.01356,1.29184,0.00979,-1.38655,1.36882,-1.48874,0.04777,0.00713,0.62718,0.92371,0.00304,-0.03233,-0.38171,-1.54862,-0.03567,1.96855,-0.10402,-1.27942,1.25730,-1.37854
-4638534614319382379,27,0.00000,0.00000,0.19468,0.00000,0.19468,0.34641,0.02477,1.03109,0.99945,0.00720,0.01888,-0.02623,-0.03380,0.02468,0.33694,0.99359,-0.01676,0.00838,-0.11151,-1.00943,0.01232,1.29234,0.00869,-1.38669,1.36895,-1.48894,0.04781,0.00715,0.62845,0.92331,0.00302,-0.03245,-0.38267,-1.55104,-0.03525,1.97022,-0.10284,-1.27829,1.25621,-1.37724
-4638390448921272597,28,0.00000,0.00000,0.18426,0.00000,0.18426,0.34640,0.02477,1.03107,0.99944,0.00735,0.01890,-0.02645,-0.03397,0.02554,0.33783,0.99356,-0.01680,0.00842,-0.11175,-1.01025,0.01257,1.28987,0.01052,-1.38757,1.36982,-1.48996,0.04811,0.00773,0.63848,0.91908,0.00289,-0.03345,-0.39264,-1.57147,-0.03708,2.00878,-0.10852,-1.25691,1.23459,-1.35347
4608204957801915858,29,34.90000,0.00000,0.18416,-0.08102,0.18416,0.34640,0.02477,1.03107,0.99944,0.00735,0.01890,-0.02646,-0.03398,0.02554,0.33779,0.99356,-0.01680,0.00842,-0.11173,-1.01003,0.01236,1.28989,0.01054,-1.38765,1.36989,-1.49004,0.04811,0.00774,0.63844,0.91907,0.00290,-0.03345,-0.39267,-1.57147,-0.03715,2.00917,-0.10879,-1.25556,1.23324,-1.35211
-4638229372984805921,30,0.00000,0.00000,0.17340,0.00000,0.17340,0.34638,0.02477,1.03105,0.99944,0.00751,0.01892,-0.02669,-0.03416,0.02640,0.33820,0.99356,-0.01684,0.00844,-0.11171,-1.00930,0.01136,1.28790,0.01135,-1.38869,1.37092,-1.49128,0.04845,0.00835,0.64969,0.91431,0.00277,-0.03457,-0.40353,-1.59428,-0.03861,2.04958,-0.11349,-1.23232,1.20980,-1.32632
-4638211929114421744,31,0.00000,0.00000,0.17294,0.00000,0.17294,0.34638,0.02477,1.03105,0.99944,0.00752,0.01891,-0.02670,-0.03415,0.02640,0.33788,0.99358,-0.01682,0.00842,-0.11152,-1.00845,0.01072,1.28827,0.01045,-1.38866,1.37088,-1.49128,0.04850,0.00835,0.65088,0.91391,0.00276,-0.03469,-0.40442,-1.59660,-0.03818,2.05077,-0.11213,-1.23142,1.20893,-1.32525
-4638035727159727489,32,0.00000,0.00000,0.16230,0.00000,0.16230,0.34637,0.02477,1.03103,0.99943,0.00768,0.01893,-0.02693,-0.03433,0.02725,0.33815,0.99360,-0.01685,0.00842,-0.11141,-1.00751,0.00962,1.28650,0.01067,-1.38952,1.37172,-1.49236,0.04890,0.00895,0.66324,0.90865,0.00260,-0.03591,-0.41600,-1.62154,-0.03915,2.09152,-0.11510,-1.20960,1.18696,-1.30077
4608724111025893685,33,34.90000,0.00000,0.16220,-0.08143,0.16220,0.34637,0.02477,1.03103,0.99943,0.00768,0.01893,-0.02694,-0.03433,0.02726,0.33809,0.99360,-0.01685,0.00842,-0.11138,-1.00728,0.00942,1.28655,0.01059,-1.38959,1.37178,-1.49243,0.04890,0.00896,0.66323,0.90863,0.00261,-0.03592,-0.41604,-1.62160,-0.03920,2.09192,-0.11532,-1.20789,1.18525,-1.29904
-4637841945630183897,34,0.00000,0.00000,0.15160,0.00000,0.15160,0.34635,0.02477,1.03101,0.99942,0.00785,0.01894,-0.02717,-0.03450,0.02811,0.33803,0.99363,-0.01686,0.00841,-0.11108,-1.00543,0.00762,1.28516,0.00994,-1.39045,1.37261,-1.49353,0.04936,0.00957,0.67672,0.90280,0.00245,-0.03726,-0.42844,-1.64884,-0.03977,2.13404,-0.11710,-1.18423,1.16147,-1.27255
-4637824701883361397,35,0.00000,0.00000,0.15125,0.00000,0.15125,0.34635,0.02476,1.03101,0.99942,0.00786,0.01894,-0.02717,-0.03449,0.02811,0.33787,0.99364,-0.01684,0.00839,-0.11099,-1.00515,0.00745,1.28537,0.00939,-1.39031,1.37247,-1.49341,0.04943,0.00957,0.67774,0.90242,0.00245,-0.03738,-0.42922,-1.65096,-0.03937,2.13468,-0.11563,-1.18348,1.16077,-1.27168
-4637617553949968332,36,0.00000,0.00000,0.14121,0.00000,0.14121,0.34634,0.02476,1.03099,0.99941,0.00803,0.01895,-0.02739,-0.03464,0.02897,0.33780,0.99368,-0.01685,0.00837,-0.11068,-1.00348,0.00586,1.28403,0.00854,-1.39097,1.37309,-1.49430,0.04997,0.01016,0.69212,0.89609,0.00227,-0.03881,-0.44217,-1.68004,-0.03953,2.17653,-0.11561,-1.16184,1.13905,-1.24718
4609087266083572408,37,34.90000,0.00000,0.14113,-0.07773,0.14113,0.34634,0.02476,1.03099,0.99941,0.00803,0.01895,-0.02740,-0.03464,0.02897,0.33774,0.99368,-0.01685,0.00837,-0.11065,-1.00330,0.00570,1.28409,0.00842,-1.39100,1.37313,-1.49435,0.04997,0.01017,0.69213,0.89606,0.00228,-0.03882,-0.44223,-1.68014,-0.03955,2.17692,-0.11579,-1.15976,1.13698,-1.24506
-4637392733169792824,38,0.00000,0.00000,0.13172,0.00000,0.13172,0.34632,0.02476,1.03097,0.99941,0.00822,0.01895,-0.02761,-0.03479,0.02982,0.33749,0.99373,-0.01684,0.00834,-0.11024,-1.00128,0.00388,1.28298,0.00701,-1.39155,1.37364,-1.49514,0.05058,0.01078,0.70746,0.88913,0.00210,-0.04037,-0.45587,-1.71134,-0.03932,2.21957,-0.11444,-1.13621,1.11340,-1.21851
-4637376002348361065,39,0.00000,0.00000,0.13142,0.00000,0.13142,0.34633,0.02476,1.03097,0.99941,0.00822,0.01895,-0.02760,-0.03477,0.02982,0.33746,0.99373,-0.01683,0.00834,-0.11022,-1.00136,0.00399,1.28306,0.00680,-1.39138,1.37347,-1.49497,0.05067,0.01078,0.70823,0.88878,0.00209,-0.04049,-0.45654,-1.71320,-0.03896,2.21952,-0.11279,-1.13557,1.11281,-1.21782
-4637139785623417765,40,0.00000,0.00000,0.12313,0.00000,0.12313,0.34631,0.02476,1.03095,0.99940,0.00840,0.01895,-0.02780,-0.03489,0.03067,0.33728,0.99377,-0.01682,0.00831,-0.10986,-0.99969,0.00248,1.28190,0.00549,-1.39175,1.37381,-1.49557,0.05138,0.01137,0.72412,0.88135,0.00188,-0.04213,-0.47058,-1.74592,-0.03834,2.26112,-0.10952,-1.11456,1.09181,-1.19389
4609206705408615211,41,34.90000,0.00000,0.12308,-0.06879,0.12308,0.34631,0.02476,1.03095,0.99940,0.00840,0.01895,-0.02780,-0.03489,0.03067,0.33723,0.99377,-0.01681,0.00831,-0.10984,-0.99957,0.00239,1.28195,0.00537,-1.39176,1.37382,-1.49559,0.05138,0.01138,0.72415,0.88132,0.00190,-0.04214,-0.47064,-1.74604,-0.03836,2.26150,-0.10964,-1.11218,1.08944,-1.19145
-4636886282071471432,42,0.00000,0.00000,0.11611,0.00000,0.11611,0.34630,0.02475,1.03094,0.99939,0.00859,0.01894,-0.02799,-0.03500,0.03151,0.33700,0.99382,-0.01679,0.00827,-0.10944,-0.99793,0.00094,1.28088,0.00382,-1.39199,1.37402,-1.49604,0.05218,0.01197,0.74076,0.87329,0.00169,-0.04389,-0.48522,-1.78064,-0.03738,2.30314,-0.10481,-1.08920,1.06653,-1.16548
-4636870430848288810,43,0.00000,0.00000,0.11576,0.00000,0.11576,0.34630,0.02475,1.03094,0.99939,0.00859,0.01893,-0.02797,-0.03498,0.03150,0.33704,0.99381,-0.01679,0.00827,-0.10947,-0.99820,0.00118,1.28086,0.00387,-1.39184,1.37387,-1.49588,0.05229,0.01197,0.74121,0.87298,0.00168,-0.04400,-0.48576,-1.78220,-0.03702,2.30216,-0.10290,-1.08875,1.06614,-1.16509
-4636607771629442644,44,0.00000,0.00000,0.11039,0.00000,0.11039,0.34629,0.02475,1.03092,0.99939,0.00877,0.01892,-0.02812,-0.03506,0.03232,0.33690,0.99385,-0.01677,0.00825,-0.10914,-0.99694,0.00005,1.27970,0.00258,-1.39196,1.37396,-1.49620,0.05321,0.01255,0.75798,0.86448,0.00143,-0.04582,-0.50056,-1.81802,-0.03558,2.34177,-0.09599,-1.06866,1.04614,-1.14225
4608962532722934217,45,34.90000,0.00000,0.11038,-0.05345,0.11038,0.34629,0.02475,1.03092,0.99939,0.00877,0.01892,-0.02813,-0.03506,0.03232,0.33688,0.99385,-0.01676,0.00825,-0.10913,-0.99688,0.00001,1.27974,0.00249,-1.39195,1.37396,-1.49620,0.05321,0.01256,0.75805,0.86445,0.00145,-0.04583,-0.50063,-1.81814,-0.03562,2.34211,-0.09602,-1.06624,1.04374,-1.13975
-4636328928482016199,46,0.00000,0.00000,0.10682,0.00000,0.10682,0.34628,0.02475,1.03091,0.99938,0.00895,0.01890,-0.02826,-0.03512,0.03313,0.33676,0.99389,-0.01674,0.00822,-0.10883,-0.99585,-0.00092,1.27858,0.00121,-1.39193,1.37391,-1.49637,0.05423,0.01314,0.77521,0.85536,0.00120,-0.04776,-0.51582,-1.85553,-0.03382,2.38075,-0.08724,-1.04436,1.02202,-1.11515
-4636314705720258920,47,0.00000,0.00000,0.10623,0.00000,0.10623,0.34629,0.02475,1.03091,0.99938,0.00894,0.01889,-0.02824,-0.03510,0.03310,0.33684,0.99388,-0.01674,0.00823,-0.10888,-0.99617,-0.00066,1.27851,0.00142,-1.39184,1.37382,-1.49626,0.05436,0.01313,0.77529,0.85513,0.00118,-0.04785,-0.51620,-1.85677,-0.03339,2.37864,-0.08506,-1.04441,1.02210,-1.11540
-4636029480341202517,48,0.00000,0.00000,0.10423,0.00000,0.10423,0.34628,0.02475,1.03090,0.99938,0.00910,0.01886,-0.02835,-0.03512,0.03386,0.33682,0.99391,-0.01672,0.00821,-0.10864,-0.99545,-0.00134,1.27725,0.00043,-1.39178,1.37374,-1.49637,0.05551,0.01367,0.79215,0.84564,0.00090,-0.04983,-0.53142,-1.89505,-0.03099,2.41410,-0.07415,-1.02549,1.00335,-1.09419
4608228501124958601,49,34.90000,0.00000,0.10426,-0.03100,0.10423,0.34628,0.02475,1.03089,0.99938,0.00910,0.01886,-0.02835,-0.03512,0.03387,0.33681,0.99391,-0.01672,0.00821,-0.10864,-0.99544,-0.00134,1.27727,0.00039,-1.39177,1.37372,-1.49635,0.05551,0.01368,0.79225,0.84560,0.00091,-0.04985,-0.53149,-1.89516,-0.03106,2.41443,-0.07410,-1.02355,1.00143,-1.09216
-4635730467909751789,50,0.00000,0.00000,0.10390,0.00000,0.10390,0.34628,0.02474,1.03088,0.99938,0.00926,0.01882,-0.02844,-0.03512,0.03460,0.33687,0.99393,-0.01670,0.00820,-0.10845,-0.99502,-0.00177,1.27595,-0.00043,-1.39162,1.37355,-1.49635,0.05679,0.01422,0.80914,0.83558,0.00061,-0.05191,-0.54691,-1.93466,-0.02825,2.44778,-0.06102,-1.00362,0.98171,-1.07012
-4635719179795145602,51,0.00000,0.00000,0.10287,0.00000,0.10287,0.34628,0.02474,1.03089,0.99938,0.00925,0.01882,-0.02841,-0.03508,0.03455,0.33695,0.99392,-0.01670,0.00821,-0.10851,-0.99531,-0.00156,1.27588,-0.00018,-1.39158,1.37352,-1.49630,0.05692,0.01418,0.80877,0.83544,0.00059,-0.05199,-0.54711,-1.93552,-0.02769,2.44453,-0.05884,-1.00454,0.98265,-1.07144
-4635417517260904672,52,0.00000,0.00000,0.10333,0.00000,0.10287,0.34628,0.02474,1.03088,0.99937,0.00938,0.01878,-0.02846,-0.03504,0.03521,0.33708,0.99394,-0.01669,0.00821,-0.10837,-0.99511,-0.00183,1.27449,-0.00075,-1.39145,1.37337,-1.49629,0.05832,0.01466,0.82483,0.82514,0.00025,-0.05408,-0.56234,-1.97547,-0.02411,2.47371,-0.04393,-0.98737,0.96567,-1.05279
4606679771110973486,53,34.90000,0.00000,0.10342,-0.00212,0.10287,0.34628,0.02474,1.03088,0.99937,0.00938,0.01877,-0.02846,-0.03504,0.03522,0.33708,0.99394,-0.01669,0.00820,-0.10837,-0.99513,-0.00181,1.27450,-0.00076,-1.39143,1.37335,-1.49628,0.05832,0.01467,0.82497,0.82509,0.00026,-0.05409,-0.56240,-1.97557,-0.02420,2.47405,-0.04384,-0.98636,0.96468,-1.05169
-4635106006652168569,54,0.00000,0.00000,0.10470,0.00000,0.10287,0.34628,0.02474,1.03088,0.99937,0.00950,0.01873,-0.02849,-0.03497,0.03584,0.33729,0.99394,-0.01668,0.00821,-0.10830,-0.99521,-0.00188,1.27305,-0.00110,-1.39125,1.37316,-1.49622,0.05986,0.01512,0.84064,0.81436,-0.00010,-0.05624,-0.57763,-2.01632,-0.02011,2.50006,-0.02682,-0.96958,0.94812,-1.03380
-4635099039008301709,55,0.00000,0.00000,0.10322,0.00000,0.10287,0.34628,0.02474,1.03088,0.99937,0.00948,0.01872,-0.02846,-0.03493,0.03577,0.33736,0.99394,-0.01669,0.00821,-0.10835,-0.99543,-0.00173,1.27299,-0.00088,-1.39126,1.37316,-1.49621,0.05998,0.01506,0.83979,0.81436,-0.00013,-0.05629,-0.57762,-2.01670,-0.01942,2.49598,-0.02506,-0.97140,0.94992,-1.03621
-4634789839669535781,56,0.00000,0.00000,0.10439,0.00000,0.10287,0.34629,0.02474,1.03088,0.99937,0.00957,0.01868,-0.02846,-0.03481,0.03629,0.33763,0.99394,-0.01669,0.00822,-0.10831,-0.99564,-0.00171,1.27151,-0.00106,-1.39112,1.37301,-1.49618,0.06163,0.01543,0.85412,0.80350,-0.00051,-0.05844,-0.59243,-2.05728,-0.01453,2.51727,-0.00697,-0.95725,0.93595,-1.02173
4603027554573756945,57,34.90000,0.00000,0.10448,0.03064,0.10287,0.34629,0.02474,1.03088,0.99937,0.00957,0.01868,-0.02846,-0.03481,0.03630,0.33764,0.99394,-0.01669,0.00822,-0.10832,-0.99567,-0.00169,1.27151,-0.00105,-1.39111,1.37300,-1.49617,0.06163,0.01544,0.85427,0.80345,-0.00051,-0.05845,-0.59250,-2.05742,-0.01460,2.51755,-0.00677,-0.95688,0.93559,-1.02128
-4634475299557521298,58,0.00000,0.00000,0.10555,0.00000,0.10287,0.34630,0.02474,1.03089,0.99938,0.00964,0.01862,-0.02842,-0.03465,0.03675,0.33798,0.99394,-0.01670,0.00824,-0.10833,-0.99609,-0.00152,1.26997,-0.00102,-1.39097,1.37285,-1.49613,0.06341,0.01576,0.86774,0.79232,-0.00092,-0.06062,-0.60709,-2.09831,-0.00909,2.53489,0.01302,-0.94442,0.92330,-1.00905
-4634473562008335493,59,0.00000,0.00000,0.10372,0.00000,0.10287,0.34630,0.02474,1.03089,0.99938,0.00961,0.01862,-0.02840,-0.03461,0.03666,0.33804,0.99394,-0.01671,0.00824,-0.10837,-0.99622,-0.00144,1.26995,-0.00087,-1.39101,1.37289,-1.49616,0.06351,0.01568,0.86640,0.79248,-0.00095,-0.06063,-0.60687,-2.09805,-0.00839,2.53035,0.01399,-0.94681,0.92565,-1.01219
-4634185704755579909,60,0.00000,0.00000,0.10398,0.00000,0.10287,0.34631,0.02474,1.03090,0.99938,0.00965,0.01858,-0.02834,-0.03441,0.03700,0.33842,0.99393,-0.01674,0.00826,-0.10840,-0.99669,-0.00126,1.26843,-0.00077,-1.39092,1.37279,-1.49617,0.06537,0.01589,0.87808,0.78142,-0.00139,-0.06275,-0.62085,-2.13800,-0.00223,2.54288,0.03382,-0.93719,0.91613,-1.00369
4587428850740564234,61,34.90000,0.00000,0.10405,0.06336,0.10287,0.34631,0.02474,1.03090,0.99938,0.00965,0.01858,-0.02834,-0.03441,0.03701,0.33843,0.99393,-0.01673,0.00826,-0.10840,-0.99672,-0.00123,1.26842,-0.00075,-1.39091,1.37278,-1.49616,0.06537,0.01590,0.87824,0.78136,-0.00139,-0.06277,-0.62091,-2.13818,-0.00226,2.54304,0.03413,-0.93703,0.91598,-1.00346
