3.000,9.000,148480.0
3.000,12.000,147000.0
3.000,15.000,143840.0
3.000,19.000,147260.0
3.000,22.000,147500.0
3.000,25.000,147000.0
3.000,30.000,147500.0
3.000,35.000,147740.0
3.000,42.000,147740.0
3.000,50.000,147000.0
3.000,62.000,147500.0
3.000,75.000,147500.0
3.000,92.000,145780.0
3.000,100.000,147500.0
3.000,125.000,147260.0
3.000,150.000,-1
3.000,175.000,-1
3.000,225.000,-1
3.000,300.000,-1
3.000,350.000,-1
3.000,425.000,-1
3.000,550.000,-1
3.000,750.000,-1
3.000,1000.000,-1
4.000,0.001,147300.0
4.000,0.010,147420.0
4.000,0.100,148220.0
4.000,1.000,148480.0
4.000,2.000,149200.0
4.000,3.000,148720.0
4.000,5.000,148480.0
4.000,7.000,148220.0
4.000,9.000,147000.0
4.000,12.000,146040.0
4.000,15.000,147000.0
4.000,19.000,148220.0
4.000,22.000,136280.0
4.000,25.000,146040.0
4.000,30.000,147980.0
4.000,35.000,145540.0
4.000,42.000,146520.0
4.000,50.000,147260.0
4.000,62.000,147260.0
4.000,75.000,147500.0
4.000,92.000,147260.0
4.000,100.000,147000.0
4.000,125.000,144320.0
4.000,150.000,-1
4.000,175.000,-1
4.000,225.000,-1
4.000,300.000,-1
4.000,350.000,-1
4.000,425.000,-1
4.000,550.000,-1
4.000,750.000,-1
4.000,1000.000,-1
5.000,0.001,129760.0
5.000,0.010,129640.0
5.000,0.100,121680.0
5.000,1.000,130600.0
5.000,2.000,142340.0
5.000,3.000,148480.0
5.000,5.000,148220.0
5.000,7.000,147740.0
5.000,9.000,148720.0
5.000,12.000,147260.0
5.000,15.000,147500.0
5.000,19.000,147500.0
5.000,22.000,147260.0
5.000,25.000,147500.0
5.000,30.000,147000.0
5.000,35.000,147000.0
5.000,42.000,147980.0
5.000,50.000,146520.0
5.000,62.000,147260.0
5.000,75.000,147260.0
5.000,92.000,147740.0
5.000,100.000,147500.0
5.000,125.000,142860.0
5.000,150.000,-1
5.000,175.000,-1
5.000,225.000,-1
5.000,300.000,-1
5.000,350.000,-1
5.000,425.000,-1
5.000,550.000,-1
5.000,750.000,-1
5.000,1000.000,-1
6.000,0.001,121200.0
6.000,0.010,121180.0
6.000,0.100,120980.0
6.000,1.000,118360.0
6.000,2.000,119780.0
6.000,3.000,128120.0
6.000,5.000,148480.0
6.000,7.000,148220.0
6.000,9.000,147260.0
6.000,12.000,147740.0
6.000,15.000,146280.0
6.000,19.000,146040.0
6.000,22.000,146040.0
6.000,25.000,147260.0
6.000,30.000,146040.0
6.000,35.000,147980.0
6.000,42.000,146280.0
6.000,50.000,146760.0
6.000,62.000,147260.0
6.000,75.000,147260.0
6.000,92.000,147000.0
6.000,100.000,146760.0
6.000,125.000,140420.0
6.000,150.000,-1
6.000,175.000,-1
6.000,225.000,-1
6.000,300.000,-1
6.000,350.000,-1
6.000,425.000,-1
6.000,550.000,-1
6.000,750.000,-1
6.000,1000.000,-1
7.000,0.001,121640.0
7.000,0.010,121600.0
7.000,0.100,121240.0
7.000,1.000,111900.0
7.000,2.000,110540.0
7.000,3.000,111820.0
7.000,5.000,127260.0
7.000,7.000,145800.0
7.000,9.000,148220.0
7.000,12.000,135300.0
7.000,15.000,147980.0
7.000,19.000,147740.0
7.000,22.000,144080.0
7.000,25.000,147740.0
7.000,30.000,147980.0
7.000,35.000,147260.0
7.000,42.000,147260.0
7.000,50.000,147000.0
7.000,62.000,147500.0
7.000,75.000,147000.0
7.000,92.000,147000.0
7.000,100.000,147260.0
7.000,125.000,-1
7.000,150.000,-1
7.000,175.000,-1
7.000,225.000,-1
7.000,300.000,-1
7.000,350.000,-1
7.000,425.000,-1
7.000,550.000,-1
7.000,750.000,-1
7.000,1000.000,-1
8.000,0.001,121260.0
8.000,0.010,114840.0
8.000,0.100,114640.0
8.000,1.000,112580.0
8.000,2.000,104820.0
8.000,3.000,104020.0
8.000,5.000,110420.0
8.000,7.000,126920.0
8.000,9.000,142900.0
8.000,12.000,147980.0
8.000,15.000,147000.0
8.000,19.000,147740.0
8.000,22.000,146040.0
8.000,25.000,144320.0
8.000,30.000,147000.0
8.000,35.000,147260.0
8.000,42.000,146760.0
8.000,50.000,146760.0
8.000,62.000,147740.0
8.000,75.000,146280.0
8.000,92.000,147260.0
8.000,100.000,146760.0
8.000,125.000,-1
8.000,150.000,-1
8.000,175.000,-1
8.000,225.000,-1
8.000,300.000,-1
8.000,350.000,-1
8.000,425.000,-1
8.000,550.000,-1
8.000,750.000,-1
8.000,1000.000,-1
9.000,0.001,116600.0
9.000,0.010,116580.0
9.000,0.100,116240.0
9.000,1.000,107580.0
9.000,2.000,99400.0
9.000,3.000,98880.0
9.000,5.000,99860.0
9.000,7.000,111900.0
9.000,9.000,126440.0
9.000,12.000,146040.0
9.000,15.000,148480.0
9.000,19.000,147740.0
9.000,22.000,147260.0
9.000,25.000,147500.0
9.000,30.000,147260.0
9.000,35.000,147000.0
9.000,42.000,148220.0
9.000,50.000,147500.0
9.000,62.000,147500.0
9.000,75.000,147260.0
9.000,92.000,147260.0
9.000,100.000,147740.0
9.000,125.000,-1
9.000,150.000,-1
9.000,175.000,-1
9.000,225.000,-1
9.000,300.000,-1
9.000,350.000,-1
9.000,425.000,-1
9.000,550.000,-1
9.000,750.000,-1
9.000,1000.000,-1
10.000,0.001,116960.0
10.000,0.010,111480.0
10.000,0.100,111200.0
10.000,1.000,108900.0
10.000,2.000,101780.0
10.000,3.000,94240.0
10.000,5.000,93600.0
10.000,7.000,99800.0
10.000,9.000,113380.0
10.000,12.000,132620.0
10.000,15.000,148220.0
10.000,19.000,148720.0
10.000,22.000,147260.0
10.000,25.000,146280.0
10.000,30.000,146760.0
10.000,35.000,146520.0
10.000,42.000,146520.0
10.000,50.000,146760.0
10.000,62.000,147000.0
10.000,75.000,147500.0
10.000,92.000,147740.0
10.000,100.000,145540.0
10.000,125.000,-1
10.000,150.000,-1
10.000,175.000,-1
10.000,225.000,-1
10.000,300.000,-1
10.000,350.000,-1
10.000,425.000,-1
10.000,550.000,-1
10.000,750.000,-1
10.000,1000.000,-1
15.000,0.001,105920.0
15.000,0.010,105860.0
15.000,0.100,105340.0
15.000,1.000,97620.0
15.000,2.000,96060.0
15.000,3.000,90020.0
15.000,5.000,82960.0
15.000,7.000,76700.0
15.000,9.000,77060.0
15.000,12.000,86660.0
15.000,15.000,99900.0
15.000,19.000,117160.0
15.000,22.000,130020.0
15.000,25.000,142860.0
15.000,30.000,147000.0
15.000,35.000,147500.0
15.000,42.000,147000.0
15.000,50.000,147500.0
15.000,62.000,146520.0
15.000,75.000,147740.0
15.000,92.000,147500.0
15.000,100.000,146280.0
15.000,125.000,-1
15.000,150.000,-1
15.000,175.000,-1
15.000,225.000,-1
15.000,300.000,-1
15.000,350.000,-1
15.000,425.000,-1
15.000,550.000,-1
15.000,750.000,-1
15.000,1000.000,-1
20.000,0.001,103120.0
20.000,0.010,102800.0
20.000,0.100,98820.0
20.000,1.000,92300.0
20.000,2.000,89580.0
20.000,3.000,83940.0
20.000,5.000,77640.0
20.000,7.000,71800.0
20.000,9.000,66480.0
20.000,12.000,66860.0
20.000,15.000,73480.0
20.000,19.000,86980.0
20.000,22.000,96760.0
20.000,25.000,106460.0
20.000,30.000,122540.0
20.000,35.000,138600.0
20.000,42.000,147980.0
20.000,50.000,147740.0
20.000,62.000,147000.0
20.000,75.000,146760.0
20.000,92.000,146520.0
20.000,100.000,142140.0
20.000,125.000,-1
20.000,150.000,-1
20.000,175.000,-1
20.000,225.000,-1
20.000,300.000,-1
20.000,350.000,-1
20.000,425.000,-1
20.000,550.000,-1
20.000,750.000,-1
20.000,1000.000,-1
25.000,0.001,98520.0
25.000,0.010,98480.0
25.000,0.100,97840.0
25.000,1.000,88020.0
25.000,2.000,85160.0
25.000,3.000,80180.0
25.000,5.000,74240.0
25.000,7.000,68780.0
25.000,9.000,63920.0
25.000,12.000,59260.0
25.000,15.000,60140.0
25.000,19.000,68880.0
25.000,22.000,76760.0
25.000,25.000,84600.0
25.000,30.000,97540.0
25.000,35.000,110440.0
25.000,42.000,128440.0
25.000,50.000,147500.0
25.000,62.000,147740.0
25.000,75.000,147000.0
25.000,92.000,147000.0
25.000,100.000,139940.0
25.000,125.000,-1
25.000,150.000,-1
25.000,175.000,-1
25.000,225.000,-1
25.000,300.000,-1
25.000,350.000,-1
25.000,425.000,-1
25.000,550.000,-1
25.000,750.000,-1
25.000,1000.000,-1
50.000,0.001,78240.0
50.000,0.010,78220.0
50.000,0.100,77980.0
50.000,1.000,73260.0
50.000,2.000,69000.0
50.000,3.000,64740.0
50.000,5.000,59540.0
50.000,7.000,55400.0
50.000,9.000,51760.0
50.000,12.000,45240.0
50.000,15.000,44600.0
50.000,19.000,41200.0
50.000,22.000,38100.0
50.000,25.000,41700.0
50.000,30.000,47340.0
50.000,35.000,54080.0
50.000,42.000,63220.0
50.000,50.000,73600.0
50.000,62.000,89060.0
50.000,75.000,105780.0
50.000,92.000,127700.0
50.000,100.000,135060.0
50.000,125.000,-1
50.000,150.000,-1
50.000,175.000,-1
50.000,225.000,-1
50.000,300.000,-1
50.000,350.000,-1
50.000,425.000,-1
50.000,550.000,-1
50.000,750.000,-1
50.000,1000.000,-1
75.000,0.001,70360.0
75.000,0.010,70320.0
75.000,0.100,67580.0
75.000,1.000,62640.0
75.000,2.000,61780.0
75.000,3.000,58520.0
75.000,5.000,51620.0
75.000,7.000,47860.0
75.000,9.000,44760.0
75.000,12.000,41680.0
75.000,15.000,38940.0
75.000,19.000,33780.0
75.000,22.000,33380.0
75.000,25.000,30820.0
75.000,30.000,29900.0
75.000,35.000,35380.0
75.000,42.000,41460.0
75.000,50.000,48480.0
75.000,62.000,58880.0
75.000,75.000,70060.0
75.000,92.000,84720.0
75.000,100.000,131900.0
75.000,125.000,-1
75.000,150.000,-1
75.000,175.000,-1
75.000,225.000,-1
75.000,300.000,-1
75.000,350.000,-1
75.000,425.000,-1
75.000,550.000,-1
75.000,750.000,-1
75.000,1000.000,-1
100.000,0.001,61420.0
100.000,0.010,61380.0
100.000,0.100,61140.0
100.000,1.000,55600.0
100.000,2.000,53440.0
100.000,3.000,53040.0
100.000,5.000,47560.0
100.000,7.000,43700.0
100.000,9.000,40880.0
100.000,12.000,36160.0
100.000,15.000,33820.0
100.000,19.000,31320.0
100.000,22.000,28920.0
100.000,25.000,28480.0
100.000,30.000,24240.0
100.000,35.000,25420.0
100.000,42.000,30620.0
100.000,50.000,35900.0
100.000,62.000,43800.0
100.000,75.000,52220.0
100.000,92.000,63300.0
100.000,100.000,132140.0
100.000,125.000,-1
100.000,150.000,-1
100.000,175.000,-1
100.000,225.000,-1
100.000,300.000,-1
100.000,350.000,-1
100.000,425.000,-1
100.000,550.000,-1
100.000,750.000,-1
100.000,1000.000,-1
125.000,0.001,57820.0
125.000,0.010,55980.0
125.000,0.100,55860.0
125.000,1.000,51760.0
125.000,2.000,49520.0
125.000,3.000,49380.0
125.000,5.000,44760.0
125.000,7.000,41100.0
125.000,9.000,38460.0
125.000,12.000,34220.0
125.000,15.000,32120.0
125.000,19.000,29820.0
125.000,22.000,27660.0
125.000,25.000,25580.0
125.000,30.000,23440.0
125.000,35.000,21540.0
125.000,42.000,23520.0
125.000,50.000,28340.0
125.000,62.000,34740.0
125.000,75.000,41540.0
125.000,92.000,50300.0
125.000,100.000,130680.0
125.000,125.000,-1
125.000,150.000,-1
125.000,175.000,-1
125.000,225.000,-1
125.000,300.000,-1
125.000,350.000,-1
125.000,425.000,-1
125.000,550.000,-1
125.000,750.000,-1
125.000,1000.000,-1
150.000,0.001,53220.0
150.000,0.010,53220.0
150.000,0.100,53120.0
150.000,1.000,50720.0
150.000,2.000,48720.0
150.000,3.000,46820.0
150.000,5.000,42760.0
150.000,7.000,39060.0
150.000,9.000,36820.0
150.000,12.000,32980.0
150.000,15.000,30980.0
150.000,19.000,27220.0
150.000,22.000,26660.0
150.000,25.000,24920.0
150.000,30.000,22660.0
150.000,35.000,21000.0
150.000,42.000,20020.0
150.000,50.000,23280.0
150.000,62.000,28680.0
150.000,75.000,34400.0
150.000,92.000,41700.0
150.000,100.000,129940.0
150.000,125.000,-1
150.000,150.000,-1
150.000,175.000,-1
150.000,225.000,-1
150.000,300.000,-1
150.000,350.000,-1
150.000,425.000,-1
150.000,550.000,-1
150.000,750.000,-1
150.000,1000.000,-1
175.000,0.001,50740.0
175.000,0.010,50740.0
175.000,0.100,50700.0
175.000,1.000,48780.0
175.000,2.000,46860.0
175.000,3.000,45040.0
175.000,5.000,41340.0
175.000,7.000,37640.0
175.000,9.000,35640.0
175.000,12.000,32140.0
175.000,15.000,30060.0
175.000,19.000,26780.0
175.000,22.000,24940.0
175.000,25.000,23120.0
175.000,30.000,21280.0
175.000,35.000,19540.0
175.000,42.000,17980.0
175.000,50.000,19400.0
175.000,62.000,24360.0
175.000,75.000,29300.0
175.000,92.000,35580.0
175.000,100.000,129940.0
175.000,125.000,-1
175.000,150.000,-1
175.000,175.000,-1
175.000,225.000,-1
175.000,300.000,-1
175.000,350.000,-1
175.000,425.000,-1
175.000,550.000,-1
175.000,750.000,-1
175.000,1000.000,-1
200.000,0.001,49100.0
200.000,0.010,49100.0
200.000,0.100,49040.0
200.000,1.000,47240.0
200.000,2.000,45480.0
200.000,3.000,43740.0
200.000,5.000,40300.0
200.000,7.000,36800.0
200.000,9.000,34840.0
200.000,12.000,31540.0
200.000,15.000,28360.0
200.000,19.000,26460.0
200.000,22.000,24700.0
200.000,25.000,23040.0
200.000,30.000,19860.0
200.000,35.000,18200.0
200.000,42.000,16600.0
200.000,50.000,17180.0
200.000,62.000,21120.0
200.000,75.000,25480.0
200.000,92.000,31020.0
200.000,100.000,129700.0
200.000,125.000,-1
200.000,150.000,-1
200.000,175.000,-1
200.000,225.000,-1
200.000,300.000,-1
200.000,350.000,-1
200.000,425.000,-1
200.000,550.000,-1
200.000,750.000,-1
200.000,1000.000,-1
225.000,0.001,47900.0
225.000,0.010,47900.0
225.000,0.100,47840.0
225.000,1.000,46080.0
225.000,2.000,44420.0
225.000,3.000,42780.0
225.000,5.000,39520.0
225.000,7.000,36220.0
225.000,9.000,34320.0
225.000,12.000,29860.0
225.000,15.000,28160.0
225.000,19.000,25060.0
225.000,22.000,23400.0
225.000,25.000,21800.0
225.000,30.000,20140.0
225.000,35.000,18560.0
225.000,42.000,16960.0
225.000,50.000,15800.0
225.000,62.000,18560.0
225.000,75.000,22500.0
225.000,92.000,27520.0
225.000,100.000,129940.0
225.000,125.000,-1
225.000,150.000,-1
225.000,175.000,-1
225.000,225.000,-1
225.000,300.000,-1
225.000,350.000,-1
225.000,425.000,-1
225.000,550.000,-1
225.000,750.000,-1
225.000,1000.000,-1
275.000,0.001,46060.0
275.000,0.010,46060.0
275.000,0.100,46020.0
275.000,1.000,44480.0
275.000,2.000,42960.0
275.000,3.000,41480.0
275.000,5.000,38540.0
275.000,7.000,35580.0
275.000,9.000,32640.0
275.000,12.000,29680.0
275.000,15.000,26860.0
275.000,19.000,23980.0
275.000,22.000,22500.0
275.000,25.000,21040.0
275.000,30.000,19500.0
275.000,35.000,18000.0
275.000,42.000,15360.0
275.000,50.000,14020.0
275.000,62.000,14860.0
275.000,75.000,18180.0
275.000,92.000,22320.0
275.000,100.000,126520.0
275.000,125.000,-1
275.000,150.000,-1
275.000,175.000,-1
275.000,225.000,-1
275.000,300.000,-1
275.000,350.000,-1
275.000,425.000,-1
275.000,550.000,-1
275.000,750.000,-1
275.000,1000.000,-1
325.000,0.001,44960.0
325.000,0.010,44960.0
325.000,0.100,44920.0
325.000,1.000,43500.0
325.000,2.000,42100.0
325.000,3.000,40720.0
325.000,5.000,38000.0
325.000,7.000,35280.0
325.000,9.000,32580.0
325.000,12.000,29700.0
325.000,15.000,27000.0
325.000,19.000,23300.0
325.000,22.000,21940.0
325.000,25.000,20580.0
325.000,30.000,19100.0
325.000,35.000,16660.0
325.000,42.000,15320.0
325.000,50.000,13940.0
325.000,62.000,12900.0
325.000,75.000,15160.0
325.000,92.000,18740.0
325.000,100.000,129940.0
325.000,125.000,-1
325.000,150.000,-1
325.000,175.000,-1
325.000,225.000,-1
325.000,300.000,-1
325.000,350.000,-1
325.000,425.000,-1
325.000,550.000,-1
325.000,750.000,-1
325.000,1000.000,-1
375.000,0.001,44300.0
375.000,0.010,44300.0
375.000,0.100,44260.0
375.000,1.000,42860.0
375.000,2.000,41500.0
375.000,3.000,39180.0
375.000,5.000,37700.0
375.000,7.000,35200.0
375.000,9.000,32680.0
375.000,12.000,29000.0
375.000,15.000,26460.0
375.000,19.000,23840.0
375.000,22.000,21580.0
375.000,25.000,20320.0
375.000,30.000,17920.0
375.000,35.000,16660.0
375.000,42.000,15280.0
375.000,50.000,13040.0
375.000,62.000,11840.0
375.000,75.000,12960.0
375.000,92.000,16100.0
375.000,100.000,128960.0
375.000,125.000,-1
375.000,150.000,-1
375.000,175.000,-1
375.000,225.000,-1
375.000,300.000,-1
375.000,350.000,-1
375.000,425.000,-1
375.000,550.000,-1
375.000,750.000,-1
375.000,1000.000,-1
425.000,0.001,43820.0
425.000,0.010,43800.0
425.000,0.100,43740.0
425.000,1.000,41500.0
425.000,2.000,40260.0
425.000,3.000,39060.0
425.000,5.000,36680.0
425.000,7.000,34300.0
425.000,9.000,31940.0
425.000,12.000,28440.0
425.000,15.000,26040.0
425.000,19.000,23560.0
425.000,22.000,21380.0
425.000,25.000,20180.0
425.000,30.000,17920.0
425.000,35.000,16680.0
425.000,42.000,14460.0
425.000,50.000,13200.0
425.000,62.000,11080.0
425.000,75.000,11440.0
425.000,92.000,14100.0
425.000,100.000,128480.0
425.000,125.000,-1
425.000,150.000,-1
425.000,175.000,-1
425.000,225.000,-1
425.000,300.000,-1
425.000,350.000,-1
425.000,425.000,-1
425.000,550.000,-1
425.000,750.000,-1
425.000,1000.000,-1
475.000,0.001,42640.0
475.000,0.010,42640.0
475.000,0.100,42600.0
475.000,1.000,41380.0
475.000,2.000,40160.0
475.000,3.000,39000.0
475.000,5.000,36760.0
475.000,7.000,34540.0
475.000,9.000,32300.0
475.000,12.000,28980.0
475.000,15.000,25740.0
475.000,19.000,23380.0
475.000,22.000,21280.0
475.000,25.000,20100.0
475.000,30.000,17960.0
475.000,35.000,15860.0
475.000,42.000,14640.0
475.000,50.000,12560.0
475.000,62.000,10480.0
475.000,75.000,10300.0
475.000,92.000,12520.0
475.000,100.000,128240.0
475.000,125.000,-1
475.000,150.000,-1
475.000,175.000,-1
475.000,225.000,-1
475.000,300.000,-1
475.000,350.000,-1
475.000,425.000,-1
475.000,550.000,-1
475.000,750.000,-1
475.000,1000.000,-1
525.000,0.001,42540.0
525.000,0.010,42540.0
525.000,0.100,42480.0
525.000,1.000,40440.0
525.000,2.000,39300.0
525.000,3.000,38200.0
525.000,5.000,36060.0
525.000,7.000,33940.0
525.000,9.000,31820.0
525.000,12.000,28640.0
525.000,15.000,25520.0
525.000,19.000,23260.0
525.000,22.000,21260.0
525.000,25.000,20020.0
525.000,30.000,18000.0
525.000,35.000,16040.0
525.000,42.000,14000.0
525.000,50.000,12800.0
525.000,62.000,10780.0
525.000,75.000,9060.0
525.000,92.000,11260.0
525.000,100.000,127740.0
525.000,125.000,-1
525.000,150.000,-1
525.000,175.000,-1
525.000,225.000,-1
525.000,300.000,-1
525.000,350.000,-1
525.000,425.000,-1
525.000,550.000,-1
525.000,750.000,-1
525.000,1000.000,-1
575.000,0.001,41700.0
575.000,0.010,41700.0
575.000,0.100,41660.0
575.000,1.000,40500.0
575.000,2.000,38560.0
575.000,3.000,37520.0
575.000,5.000,35460.0
575.000,7.000,34260.0
575.000,9.000,32260.0
575.000,12.000,28400.0
575.000,15.000,26260.0
575.000,19.000,23200.0
575.000,22.000,21260.0
575.000,25.000,19340.0
575.000,30.000,17340.0
575.000,35.000,16200.0
575.000,42.000,14260.0
575.000,50.000,12340.0
575.000,62.000,10380.0
575.000,75.000,8600.0
575.000,92.000,10240.0
575.000,100.000,126280.0
575.000,125.000,-1
575.000,150.000,-1
575.000,175.000,-1
575.000,225.000,-1
575.000,300.000,-1
575.000,350.000,-1
575.000,425.000,-1
575.000,550.000,-1
575.000,750.000,-1
575.000,1000.000,-1
625.000,0.001,41800.0
625.000,0.010,41780.0
625.000,0.100,40960.0
625.000,1.000,39840.0
625.000,2.000,37940.0
625.000,3.000,36940.0
625.000,5.000,35800.0
625.000,7.000,33900.0
625.000,9.000,31980.0
625.000,12.000,29060.0
625.000,15.000,26180.0
625.000,19.000,23200.0
625.000,22.000,21300.0
625.000,25.000,19460.0
625.000,30.000,17520.0
625.000,35.000,15640.0
625.000,42.000,13740.0
625.000,50.000,11860.0
625.000,62.000,9980.0
625.000,75.000,8220.0
625.000,92.000,9400.0
625.000,100.000,125060.0
625.000,125.000,-1
625.000,150.000,-1
625.000,175.000,-1
625.000,225.000,-1
625.000,300.000,-1
625.000,350.000,-1
625.000,425.000,-1
625.000,550.000,-1
625.000,750.000,-1
625.000,1000.000,-1
675.000,0.001,41140.0
675.000,0.010,41140.0
675.000,0.100,40320.0
675.000,1.000,39260.0
675.000,2.000,38200.0
675.000,3.000,36440.0
675.000,5.000,35380.0
675.000,7.000,33560.0
675.000,9.000,31700.0
675.000,12.000,28920.0
675.000,15.000,26120.0
675.000,19.000,23240.0
675.000,22.000,20620.0
675.000,25.000,19600.0
675.000,30.000,17660.0
675.000,35.000,15900.0
675.000,42.000,14040.0
675.000,50.000,12240.0
675.000,62.000,10260.0
675.000,75.000,8640.0
675.000,92.000,8640.0
675.000,100.000,123600.0
675.000,125.000,-1
675.000,150.000,-1
675.000,175.000,-1
675.000,225.000,-1
675.000,300.000,-1
675.000,350.000,-1
675.000,425.000,-1
675.000,550.000,-1
675.000,750.000,-1
675.000,1000.000,-1
725.000,0.001,40640.0
725.000,0.010,40640.0
725.000,0.100,40600.0
725.000,1.000,38760.0
725.000,2.000,36960.0
725.000,3.000,36020.0
725.000,5.000,35000.0
725.000,7.000,33260.0
725.000,9.000,32260.0
725.000,12.000,29560.0
725.000,15.000,26120.0
725.000,19.000,23320.0
725.000,22.000,20760.0
725.000,25.000,19700.0
725.000,30.000,17180.0
725.000,35.000,15400.0
725.000,42.000,13620.0
725.000,50.000,11840.0
725.000,62.000,10040.0
725.000,75.000,8360.0
725.000,92.000,7980.0
725.000,100.000,122380.0
725.000,125.000,127500.0
725.000,150.000,-1
725.000,175.000,-1
725.000,225.000,-1
725.000,300.000,-1
725.000,350.000,-1
725.000,425.000,-1
725.000,550.000,-1
725.000,750.000,-1
725.000,1000.000,-1
775.000,0.001,40180.0
775.000,0.010,40180.0
775.000,0.100,40120.0
775.000,1.000,38300.0
775.000,2.000,36580.0
775.000,3.000,35680.0
775.000,5.000,33920.0
775.000,7.000,33020.0
775.000,9.000,32100.0
775.000,12.000,29520.0
775.000,15.000,26880.0
775.000,19.000,23420.0
775.000,22.000,20920.0
775.000,25.000,19200.0
775.000,30.000,17400.0
775.000,35.000,15680.0
775.000,42.000,13940.0
775.000,50.000,12200.0
775.000,62.000,9740.0
775.000,75.000,8120.0
775.000,92.000,7600.0
775.000,100.000,121400.0
775.000,125.000,118480.0
775.000,150.000,-1
775.000,175.000,-1
775.000,225.000,-1
775.000,300.000,-1
775.000,350.000,-1
775.000,425.000,-1
775.000,550.000,-1
775.000,750.000,-1
775.000,1000.000,-1
825.000,0.001,38980.0
825.000,0.010,38980.0
825.000,0.100,38940.0
825.000,1.000,37180.0
825.000,2.000,36240.0
825.000,3.000,35340.0
825.000,5.000,33680.0
825.000,7.000,32800.0
825.000,9.000,31940.0
825.000,12.000,29460.0
825.000,15.000,26940.0
825.000,19.000,23560.0
825.000,22.000,21100.0
825.000,25.000,19420.0
825.000,30.000,16940.0
825.000,35.000,15260.0
825.000,42.000,13580.0
825.000,50.000,11900.0
825.000,62.000,9460.0
825.000,75.000,7860.0
825.000,92.000,7320.0
825.000,100.000,120440.0
825.000,125.000,-1
825.000,150.000,-1
825.000,175.000,-1
825.000,225.000,-1
825.000,300.000,-1
825.000,350.000,-1
825.000,425.000,-1
825.000,550.000,-1
825.000,750.000,-1
825.000,1000.000,-1
875.000,0.001,39300.0
875.000,0.010,39300.0
875.000,0.100,38520.0
875.000,1.000,36860.0
875.000,2.000,35220.0
875.000,3.000,34340.0
875.000,5.000,32720.0
875.000,7.000,32600.0
875.000,9.000,31820.0
875.000,12.000,30160.0
875.000,15.000,27660.0
875.000,19.000,23700.0
875.000,22.000,21280.0
875.000,25.000,19640.0
875.000,30.000,17220.0
875.000,35.000,15560.0
875.000,42.000,13880.0
875.000,50.000,12180.0
875.000,62.000,9900.0
875.000,75.000,7640.0
875.000,92.000,7120.0
875.000,100.000,119700.0
875.000,125.000,-1
875.000,150.000,-1
875.000,175.000,-1
875.000,225.000,-1
875.000,300.000,-1
875.000,350.000,-1
875.000,425.000,-1
875.000,550.000,-1
875.000,750.000,-1
875.000,1000.000,-1
925.000,0.001,39060.0
925.000,0.010,39040.0
925.000,0.100,38240.0
925.000,1.000,35860.0
925.000,2.000,34260.0
925.000,3.000,33400.0
925.000,5.000,31820.0
